gbifID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	catalogNumber	recordNumber	recordedBy	previousIdentifications	eventDate	year	month	day	verbatimEventDate	habitat	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	identifiedBy	scientificName
441679171	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	157941	NA	Monica Delmartini	NA	2006-08-08T00:00Z	2006	8	8	NA	NA	NA	NA	US	Washington	Pierce	NA	"Mount Rainier National Park.  Tolmie Peak, northwest side, upper 300 feet of ridge."	NA	NA	NA	NA	NA	NA	NA	46.95722	-121.88278	NA	NA	NA	NA	NA	Ben Legler	Abies amabilis Douglas ex J. Forbes
441678654	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37724	NA	J. W.  Thompson	NA	NA	1957	8	NA	NA	NA	NA	NA	US	Washington	Pierce	NA	"Road to Corral Pass, Snoqualmie National Forest."	NA	NA	NA	NA	NA	NA	NA	47.01278	-121.46417	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
883413864	University of Alberta Museums	ALTA-VP	University of Alberta Vascular Plant Herbarium (ALTA-VP)	NA	PRESERVED_SPECIMEN	124851	AO-133b	"Parker, W. H. | Maze, J."	NA	1978-09-23T00:00Z	1978	9	23	78-09-23	forest	NA	NA	US	Washington	Pierce County	NA	Sun Top	"Pierce County, Snoqualmie National Forest, on east side of Sun Top Mountain, southwest corner, section 18. Regen. growing in logged area under mature forest of A. procera & A. amabilis with some T. heterophylla. Slope 40 degrees, aspect 100 degrees. Grid Ref.: T18N R10E."	4380 ft	NA	NA	NA	Getty Thesaurus of Geographic Names	NA	47.04287	-121.5949	569	NA	NA	NA	NA	"Parker, W. H. | Maze, J."	Abies amabilis Douglas ex J. Forbes
441678691	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37826	NA	J. William Thompson	NA	NA	1957	8	NA	NA	NA	NA	NA	US	Washington	Kittitas	NA	"Alpine forest near Lion Rock,  Wenatchee Mountains, Table Mountains Ridge."	NA	NA	NA	NA	NA	NA	NA	47.25278	-120.58417	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678544	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	23899	NA	J. W. Thompson	NA	NA	1957	8	NA	NA	NA	NA	NA	US	Washington	Kittitas	NA	"Near Lion Rock, Wenatchee Mts, Table Mts Ridge."	NA	NA	NA	NA	NA	NA	NA	47.25278	-120.58417	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678659	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37730	NA	Lyman Benson	NA	1929-05-04T00:00Z	1929	5	4	NA	NA	NA	NA	US	Washington	King	NA	"Summit, Soqualmie Pass."	NA	NA	NA	NA	NA	NA	NA	47.36139	-122.01917	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1098254290	NY	NA	NA	NA	PRESERVED_SPECIMEN	17698	9611	J. W. Thompson	NA	1933-07-25T00:00Z	1933	7	25	NA	NA	NA	NA	US	Washington	Kittitas Co.	NA	Timberline along Beverly Creek	NA	NA	NA	NA	NA	NA	NA	47.37222	-120.87639	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678641	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37701	NA	J. William Thompson	NA	1933-07-25T00:00Z	1933	7	25	NA	NA	NA	NA	US	Washington	Kittitas	NA	"Timberline along Beverly Creek, Wenatchee Mountains."	NA	NA	NA	NA	NA	NA	NA	47.37245	-120.87702	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678809	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	57025	NA	Bob Antieau	NA	2002-08-03T00:00Z	2002	8	3	NA	NA	NA	NA	US	Washington	King	NA	"Cedar River Watershed.  Upper Lost Creek (USGS), just off of 800 Road southeast of junction with 850 Road."	NA	NA	NA	NA	NA	NA	NA	47.39833	-121.76389	NA	NA	NA	NA	NA	Jennifer French	Abies amabilis Douglas ex J. Forbes
1098055113	NY	NA	NA	NA	PRESERVED_SPECIMEN	17703	16551	A. R. Bechtel	NA	1948-07-19T00:00Z	1948	7	19	NA	NA	NA	NA	US	Washington	Pierce Co.	NA	Mount Rainier National Park. Near Indian's	NA	NA	NA	NA	NA	NA	NA	47.46278	-122.07694	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441679291	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	188420	NA	Ben Legler	NA	2011-07-24T00:00Z	2011	7	24	NA	NA	NA	NA	US	Washington	Mason	NA	Summit of an unnamed peak ca. 1.1 air miles east of Mt. Tebo.	NA	NA	NA	NA	NA	NA	NA	47.47551	-123.38186	NA	NA	NA	NA	NA	Ben Legler	Abies amabilis Douglas ex J. Forbes
441679175	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	159384	NA	Wendy McClure	NA	2005-07-10T00:00Z	2005	7	10	NA	NA	NA	NA	US	Idaho	Clearwater	NA	Clearwater National Forest. 0.2 miles northeast of Mush Saddle. Forest Service Road 711.	NA	NA	NA	NA	NA	NA	NA	47.51159	-115.72846	NA	NA	NA	NA	NA	goff	Abies amabilis Douglas ex J. Forbes
1097103158	NY	NA	NA	NA	PRESERVED_SPECIMEN	17701	2424	L. D. Benson	NA	1930-07-25T00:00Z	1930	7	25	NA	NA	NA	NA	US	Washington	Whatcom Co.	NA	Cascade Mountain Range. Mt. Shuksan	NA	NA	NA	NA	NA	NA	NA	47.61028	-121.42556	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441679206	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	172468	NA	A. Zeigler	NA	1987-03-26T00:00Z	1987	3	26	NA	NA	NA	NA	US	Washington	King	NA	"Deception Falls, just west of Skykomish, north of Highway 2."	NA	NA	NA	NA	NA	NA	NA	47.71472	-121.19222	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678656	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37726	NA	G. N. Jones	NA	1934-07-26T00:00Z	1934	7	26	NA	NA	NA	NA	US	Washington	King	NA	Near Stevens Pass.	NA	NA	NA	NA	NA	NA	NA	47.7458	-121.0913	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678648	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37711	NA	G. N. Jones	NA	1934-07-26T00:00Z	1934	7	26	NA	NA	NA	NA	US	Washington	King	NA	Near Stevens Pass.	NA	NA	NA	NA	NA	NA	NA	47.7458	-121.0913	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678543	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	23898	NA	G. N. Jones	NA	1934-08-08T00:00Z	1934	8	8	NA	NA	NA	NA	US	Washington	Jefferson	NA	Constance Ridge.	NA	NA	NA	NA	NA	NA	NA	47.77561	-123.12014	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678642	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37702	NA	G. N. Jones	NA	1934-08-08T00:00Z	1934	8	8	NA	NA	NA	NA	US	Washington	Jefferson	NA	Constance Ridge.	NA	NA	NA	NA	NA	NA	NA	47.77561	-123.12014	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678650	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37717	NA	G. N. Jones	NA	1933-07-01T00:00Z	1933	7	1	NA	NA	NA	NA	US	Washington	Clallam	NA	Olympic Hot Springs.	NA	NA	NA	NA	NA	NA	NA	47.97639	-123.68694	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678651	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37720	NA	George Neville Jones	NA	1933-07-01T00:00Z	1933	7	1	NA	NA	NA	NA	US	Washington	Clallam	NA	Olympic Hot Springs.	NA	NA	NA	NA	NA	NA	NA	47.97639	-123.68694	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678649	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37714	NA	George Neville Jones	NA	1935-09-06T00:00Z	1935	9	6	NA	NA	NA	NA	US	Washington	Clallam	NA	"Boulder Creek, Mt. Olympus National Monument."	NA	NA	NA	NA	NA	NA	NA	47.98167	-123.60139	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678643	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37704	NA	George Neville Jones	NA	1933-10-08T00:00Z	1933	10	8	NA	NA	NA	NA	US	Washington	Clallam	NA	Mount Angeles.	NA	NA	NA	NA	NA	NA	NA	47.99538	-123.46784	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678652	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37721	NA	J. William Thompson	NA	1931-07-20T00:00Z	1931	7	20	NA	NA	NA	NA	US	Washington	Clallam	NA	Mt. Angeles.	NA	NA	NA	NA	NA	NA	NA	47.99538	-123.46784	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678645	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37707	NA	George Neville Jones	NA	1933-10-08T00:00Z	1933	10	8	NA	NA	NA	NA	US	Washington	Clallam	NA	Mount Angeles.	NA	NA	NA	NA	NA	NA	NA	47.99538	-123.46784	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678647	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37710	NA	G. N. Jones	NA	1934-08-10T00:00Z	1934	8	10	NA	NA	NA	NA	US	Washington	Clallam	NA	Canyon Creek.	NA	NA	NA	NA	NA	NA	NA	48.00752	-124.09392	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678646	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37708	NA	G. N. Jones	NA	1934-08-10T00:00Z	1934	8	10	NA	NA	NA	NA	US	Washington	Clallam	NA	Canyon Creek.	NA	NA	NA	NA	NA	NA	NA	48.00752	-124.09392	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678541	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	23896	NA	G. N. Jones	NA	1934-08-10T00:00Z	1934	8	10	NA	NA	NA	NA	US	Washington	Clallam	NA	Canyon Creek.	NA	NA	NA	NA	NA	NA	NA	48.00752	-124.09392	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678639	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37698	NA	M. Arnot	NA	1988-05-23T00:00Z	1988	5	23	NA	NA	NA	NA	US	Washington	Snohomish	NA	By old railroad grade near Big Four inn site.	NA	NA	NA	NA	NA	NA	NA	48.06611	-121.50778	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678610	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	30901	NA	Ben Legler	NA	2003-04-29T00:00Z	2003	4	29	NA	NA	NA	NA	US	Washington	Skagit	NA	"Lake Cavanaugh Road where it crosses Bear Creek, 2 miles NW of Lake Cavanaugh."	NA	NA	NA	NA	NA	NA	NA	48.34472	-122.0675	NA	NA	NA	NA	NA	Ben Legler	Abies amabilis Douglas ex J. Forbes
441678542	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	23897	NA	George H. Ward	NA	1946-08-06T00:00Z	1946	8	6	NA	NA	NA	NA	US	Washington	Chelan	NA	"Along north fork of Bridge Creek, about 3 miles above Grizzly Creek."	NA	NA	NA	NA	NA	NA	NA	48.45676	-120.84785	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678653	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37723	NA	George H. Ward	NA	1946-08-06T00:00Z	1946	8	6	NA	NA	NA	NA	US	Washington	Chelan	NA	"Along north fork of Bridge Creek, about 3 miles above Grizzly Creek."	NA	NA	NA	NA	NA	NA	NA	48.45676	-120.84785	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678622	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	31729	NA	Don Knoke	NA	2002-08-10T00:00Z	2002	8	10	NA	NA	NA	NA	US	Washington	Chelan	NA	"North Cascades National Park; Pelton Basin Camp, east of Cascade Pass."	NA	NA	NA	NA	NA	NA	NA	48.4626	-121.04867	NA	NA	NA	NA	NA	David Giblin	Abies amabilis Douglas ex J. Forbes
441678547	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	23902	NA	JoAnn Robbins	NA	1971-08-02T00:00Z	1971	8	2	NA	NA	NA	NA	US	Washington	Skagit	NA	"Along S. Fork Cascade River, Glacier Peak Wilderness Area, on steep hillside above river."	NA	NA	NA	NA	NA	NA	NA	48.52385	-121.42862	NA	NA	NA	NA	NA	Robert Van Pelt	Abies amabilis Douglas ex J. Forbes
441678690	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37824	NA	JoAnn Robbins	NA	1971-08-02T00:00Z	1971	8	2	NA	NA	NA	NA	US	Washington	Skagit	NA	"Along S. Fork Cascade River, Glacier Peak Wilderness Area, on steep hillside above river."	NA	NA	NA	NA	NA	NA	NA	48.52385	-121.42862	NA	NA	NA	NA	NA	Robert Van Pelt	Abies amabilis Douglas ex J. Forbes
441678655	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37725	NA	C. S. Eaton	NA	1908-07-21T00:00Z	1908	7	21	NA	NA	NA	NA	US	Washington	Whatcom	NA	"Boulder Glacier moraine, Mt. Baker."	NA	NA	NA	NA	NA	NA	NA	48.76806	-121.79667	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678548	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	23903	NA	C. S. Eaton	NA	1908-07-21T00:00Z	1908	7	21	NA	NA	NA	NA	US	Washington	Whatcom	NA	"Boulder Glacier moraine, Mt. Baker."	NA	NA	NA	NA	NA	NA	NA	48.76806	-121.79667	NA	NA	NA	NA	NA	G. N. Jones	Abies amabilis Douglas ex J. Forbes
441678694	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37829	NA	C. S. Eaton	NA	1908-07-21T00:00Z	1908	7	21	NA	NA	NA	NA	US	Washington	Whatcom	NA	"Boulder Glacier moraine, Mt. Baker."	NA	NA	NA	NA	NA	NA	NA	48.76806	-121.79667	NA	NA	NA	NA	NA	G. N. Jones	Abies amabilis Douglas ex J. Forbes
441678607	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	30813	NA	Steve Hahn	NA	2002-07-13T00:00Z	2002	7	13	NA	NA	NA	NA	US	Washington	Whatcom	NA	Ross Lake National Recreation Area; Desolation Peak; about 100 meters south of established camps on Desolation Ridge.	NA	NA	NA	NA	NA	NA	NA	48.90155	-121.00894	NA	NA	NA	NA	NA	David Giblin	Abies amabilis Douglas ex J. Forbes
441679193	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	164098	NA	Tim Rogers	NA	2007-08-03T00:00Z	2007	8	3	NA	NA	NA	NA	US	Washington	Whatcom	NA	North Cascades National Park. Collection point is approximately 3/4 mile from Silesia Camp on trail to Copper Lookout in the last lush meadow before climbing up to ridge.	NA	NA	NA	NA	NA	NA	NA	48.90173	-121.47208	NA	NA	NA	NA	NA	David Giblin	Abies amabilis Douglas ex J. Forbes
1041120279	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	10032	NA	"Collector(s): John DeLapp, Michael Duffy"	NA	1993-07-08T00:00Z	1993	7	8	93-07-08	Open Sitka spruce / Nootka cedar forest	NA	NA	US	Alaska	NA	NA	"Just I., mouth of Fillmore Inlet, stream entering inlet"	"Just I., mouth of Fillmore Inlet, stream entering inlet"	NA	NA	NA	NA	Alan R. Batten	NA	54.83	-130.65	3615	NA	NA	decimal degrees	NA	unknown	Abies amabilis Douglas ex J. Forbes
1146206841	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	10032	NA	"Collector(s): John DeLapp, Michael Duffy"	<i>Abies amabilis</i> (accepted ID) identified by unknown on 2004-10-18; method: legacy	1993-07-08T00:00Z	1993	7	8	93-07-08	Open Sitka spruce / Nootka cedar forest	NA	NA	US	Alaska	NA	NA	"Just I., mouth of Fillmore Inlet, stream entering inlet"	"Just I., mouth of Fillmore Inlet, stream entering inlet"	NA	NA	NA	NA	Alan R. Batten	NA	54.83	-130.65	3615	NA	NA	decimal degrees	NA	unknown	Abies amabilis Douglas ex J. Forbes
1041315609	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	9979	NA	"Collector(s): John DeLapp, Michael Duffy"	<i>Abies amabilis</i> (accepted ID) identified by unknown on 2004-10-18; method: legacy	1993-07-08T00:00Z	1993	7	8	93-07-08	"Sitka spruce / western hemlock / Pacific silver fir woodland, with Alnus, Menziesia, and Fauria"	NA	NA	US	Alaska	NA	NA	"W side of Nakat Inlet, 2 miles S of head of inlet"	"W side of Nakat Inlet, 2 miles S of head of inlet"	NA	NA	NA	NA	Alan R. Batten	NA	54.92	-130.77	3615	NA	NA	decimal degrees	NA	unknown	Abies amabilis Douglas ex J. Forbes
1146403297	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	9979	NA	"Collector(s): John DeLapp, Michael Duffy"	<i>Abies amabilis</i> (accepted ID) identified by unknown on 2004-10-18; method: legacy	1993-07-08T00:00Z	1993	7	8	93-07-08	"Sitka spruce / western hemlock / Pacific silver fir woodland, with Alnus, Menziesia, and Fauria"	NA	NA	US	Alaska	NA	NA	"W side of Nakat Inlet, 2 miles S of head of inlet"	"W side of Nakat Inlet, 2 miles S of head of inlet"	NA	NA	NA	NA	Alan R. Batten	NA	54.92	-130.77	3615	NA	NA	decimal degrees	NA	unknown	Abies amabilis Douglas ex J. Forbes
1146245195	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	144097	NA	Collector(s): Phyllis A. Woolwine	<i>Abies amabilis</i> (accepted ID) identified by unknown on 1997-08-26; method: legacy<br><i>Abies amabilis</i> identified by unknown on 2007-08-20; method: legacy Remark: Identification taken from herbarium sheet folder.	1997-08-26T00:00Z	1997	8	26	26-Aug-97	NA	NA	NA	US	Alaska	NA	NA	"Thorne Arm, Revillagigedo I., ca. 2 miles up Sealevel Cr., 0.5 mile W of creek"	"Thorne Arm, Revillagigedo I., ca. 2 miles up Sealevel Cr., 0.5 mile W of creek"	NA	NA	NA	NA	unknown	NA	55.23333	-131.35	NA	NA	NA	decimal degrees	NA	unknown	Abies amabilis Douglas ex J. Forbes
1041158637	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	144097	NA	Collector(s): Phyllis A. Woolwine	NA	1997-08-26T00:00Z	1997	8	26	26-Aug-97	NA	NA	NA	US	Alaska	NA	NA	"Thorne Arm, Revillagigedo I., ca. 2 miles up Sealevel Cr., 0.5 mile W of creek"	"Thorne Arm, Revillagigedo I., ca. 2 miles up Sealevel Cr., 0.5 mile W of creek"	NA	NA	NA	NA	unknown	NA	55.23333	-131.35	NA	NA	NA	decimal degrees	NA	unknown	Abies amabilis Douglas ex J. Forbes
1146277478	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	19196	NA	Collector(s): Mary C. Stensvold	<i>Abies amabilis</i> (accepted ID) identified by Mary C. Stensvold on 2004-10-18; method: legacy	1997-07-09T00:00Z	1997	7	9	97-07-09	"steep hillside with NE aspect, closed canopy forest dominated by Abies amabilis with Tsuga heterophylla, Picea sitchensis and some Chamaecyparis nootkatensis, Abies in localized stand at northern edge of range, trees of all sizes, many 3-4 ft. dbh"	NA	NA	US	Alaska	NA	NA	"Alexander Archipelago, Revillagigedo I., E side of Thorne Arm, ca. 4 km NE of Elf Point and 4 km SE of mouth of Gokachin Cr., 55‘ 20' 07"" N, 131‘ 09' 56"" W"	"Alexander Archipelago, Revillagigedo I., E side of Thorne Arm, ca. 4 km NE of Elf Point and 4 km SE of mouth of Gokachin Cr., 55‘ 20' 07"" N, 131‘ 09' 56"" W"	NA	NA	NA	NA	Alan R. Batten	NA	55.33	-131.16	3615	NA	NA	decimal degrees	NA	Mary C. Stensvold	Abies amabilis Douglas ex J. Forbes
1041190891	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	19196	NA	Collector(s): Mary C. Stensvold	<i>Abies amabilis</i> (accepted ID) identified by Mary C. Stensvold on 2004-10-18; method: legacy	1997-07-09T00:00Z	1997	7	9	97-07-09	"steep hillside with NE aspect, closed canopy forest dominated by Abies amabilis with Tsuga heterophylla, Picea sitchensis and some Chamaecyparis nootkatensis, Abies in localized stand at northern edge of range, trees of all sizes, many 3-4 ft. dbh"	NA	NA	US	Alaska	NA	NA	"Alexander Archipelago, Revillagigedo I., E side of Thorne Arm, ca. 4 km NE of Elf Point and 4 km SE of mouth of Gokachin Cr., 55‘ 20' 07"" N, 131‘ 09' 56"" W"	"Alexander Archipelago, Revillagigedo I., E side of Thorne Arm, ca. 4 km NE of Elf Point and 4 km SE of mouth of Gokachin Cr., 55‘ 20' 07"" N, 131‘ 09' 56"" W"	NA	NA	NA	NA	Alan R. Batten	NA	55.33	-131.16	3615	NA	NA	decimal degrees	NA	Mary C. Stensvold	Abies amabilis Douglas ex J. Forbes
1146321546	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	250713	NA	Collector(s): K. Smayda	<i>Abies amabilis</i> (accepted ID) identified by K. Smayda on 2013-07-15; method: student	2013-07-15T00:00Z	2013	7	15	15-Jul-13	"calcareous rock outcrop road cut, uncommon"	Alexander Archipelago	Prince of Wales Island	US	Alaska	NA	NA	"S of Pt. Baker, E of Mt Calder, Flicker Ridge, along FS road to Flicker Ridge"	"S of Pt. Baker, E of Mt Calder, Flicker Ridge, along FS road to Flicker Ridge"	NA	NA	NA	NA	K. Smayda	NA	56.275	-133.53	NA	NA	NA	decimal degrees	NA	K. Smayda	Abies amabilis Douglas ex J. Forbes
1041235153	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	250713	NA	Collector(s): K. Smayda	<i>Abies amabilis</i> (accepted ID) identified by K. Smayda on 2013-07-15; method: student	2013-07-15T00:00Z	2013	7	15	15-Jul-13	"calcareous rock outcrop road cut, uncommon"	Alexander Archipelago	Prince of Wales Island	US	Alaska	NA	NA	"S of Pt. Baker, E of Mt Calder, Flicker Ridge, along FS road to Flicker Ridge"	"S of Pt. Baker, E of Mt Calder, Flicker Ridge, along FS road to Flicker Ridge"	NA	NA	NA	NA	K. Smayda	NA	56.275	-133.53	NA	NA	NA	decimal degrees	NA	K. Smayda	Abies amabilis Douglas ex J. Forbes
1095965240	S	VascularPlants	NA	NA	PRESERVED_SPECIMEN	S-C-4981	NA	Engelmann & Sargent	NA	1880-08-04T00:00Z	1880	8	4	4 aug. 1880	NA	NA	NA	US	Oregon	NA	NA	"USA, Oregon, Cascade Mts"	"USA, Oregon, Cascade Mts"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678665	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37746	NA	G. N. Jones	NA	1934-08-17T00:00Z	1934	8	17	NA	NA	NA	NA	US	Oregon	Lane	NA	McKenzie Pass.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
574751229	E	E	Royal Botanic Garden Edinburgh Living Collection	E	LIVING_SPECIMEN	19871637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Washington	Yakima Co.	NA	1 mile E of Chinook Pass	NA	1575 M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	degrees minutes seconds	NA	NA	Abies amabilis Douglas ex J. Forbes
574937665	E	E	Royal Botanic Garden Edinburgh Herbarium	E	PRESERVED_SPECIMEN	E00243663	NA	"Engelmann, G; Sargent, C S"	NA	1880-01-01T00:00Z	1880	1	1	1880	NA	NA	NA	US	NA	NA	NA	"Cascade Mountains, south of Columbia River"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	degrees minutes seconds	NA	NA	Abies amabilis Douglas ex J. Forbes
768403902	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	V136309	NA	V.J. Krajina	NA	1954-06-13T00:00Z	1954	6	13	NA	NA	NA	NA	US	Oregon	NA	NA	Mount Hood; between Timberline Lodge and Government Camp	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Vladimir J. Krajina	Abies amabilis Douglas ex J. Forbes
888334403	US	Botany	NA	NA	PRESERVED_SPECIMEN	USw14601.2769737	8446	R. McIntyre & F. Wangaard	NA	NA	NA	NA	NA	-- --- ----	NA	NA	NA	US	Washington	NA	NA	Skykomish	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
898481599	NTSRV	CA-NHP	NatureServe Network Species Occurrence Data	NA	UNKNOWN	10-31133	NA	NA	NA	1988-06-21T00:00Z	1988	6	21	NA	NA	NA	NA	US	California	NA	NA	Siskiyou	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1258491045	MO	MO	Tropicos	MOBOT	PRESERVED_SPECIMEN	1277870	Allen 313	Oscar D. Allen	NA	1896-10-15T00:00Z	1896	10	15	NA	NA	NA	NA	US	Washington	NA	NA	"Cascade Mountains, near upper Valley of the Nesqually."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1137819104	Naturalis	Botany	NA	NA	PRESERVED_SPECIMEN	L  0365432	NA	Botanisch Laboratorium Leiden; Boyce  JS	NA	1924-06-20T00:00Z	1924	6	20	24-06-20	NA	NA	NA	US	Washington	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1097611211	NY	NA	NA	NA	PRESERVED_SPECIMEN	17692	s.n.	R. C. Andrews	NA	1935-06-27T00:00Z	1935	6	27	NA	NA	NA	NA	US	Oregon	Lane Co.	NA	Near Bohemia Mines	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1095965248	S	VascularPlants	NA	NA	PRESERVED_SPECIMEN	S-C-4986	10907	J. P. Anderson	NA	1948-08-16T00:00Z	1948	8	16	16 aug. 1948	NA	NA	NA	US	Alaska	NA	NA	"USA, Alaska, Martin Arm, Boca de Quadra"	"USA, Alaska, Martin Arm, Boca de Quadra"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
898480611	NTSRV	CA-NHP	NatureServe Network Species Occurrence Data	NA	PRESERVED_SPECIMEN	10-31134	NA	NA	NA	1961-10-03T00:00Z	1961	10	3	NA	NA	NA	NA	US	California	NA	NA	Siskiyou	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
