gbifID	institutionCode	basisOfRecord	recordNumber	recordedBy	eventDate	year	month	day	verbatimEventDate	habitat	fieldNotes	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	decimalLatitude	decimalLongitude	scientificName
45541582	"California State University, Chico"	UNKNOWN	NA	Carol Jean Boggs	1986-05-24T00:00Z	1986	5	24	NA	NA	NA	US	Ohio	Columbiana	NA	Collected 3-6 miles south of the Mahoning County Line on Rt. 62. A frequent 1 1/2 ' upright herb growing in dry sandy loam in an open exposure along the edge of the highway in association with grass.	NA	NA	NA	NA	Achillea millefolium L.
172300205	EKY	UNKNOWN	NA	"Elizabeth M. Browne, Edward T. Brown, Jr."	NA	NA	NA	NA	NA	NA	NA	US	NA	Pike	NA	Cumberland Plateau Province	NA	NA	NA	NA	Achillea millefolium L.
172323926	MISS	UNKNOWN	NA	G. S. Ramseur	NA	NA	NA	NA	NA	NA	NA	US	NA	Haywood	NA	NA	NA	NA	NA	NA	Achillea millefolium L.
172381482	NCSC	UNKNOWN	NA	R.L. Wilbur	NA	NA	NA	NA	NA	NA	NA	US	North Carolina	Yadkin	NA	Common on weedy clay bank about 3 mi E of Jonesville and about 6.5 mi W of Boonville on Rt 63.	NA	NA	NA	NA	Achillea millefolium L.
175893051	Herbarium	PRESERVED_SPECIMEN	NA	L.N. Goodding	NA	1912	7	NA	NA	NA	NA	US	Arizona	Apache County	NA	"Bonita Creek, White Mountains. ."	NA	NA	35.7333	-109.0706	Achillea millefolium L.
175893121	Herbarium	PRESERVED_SPECIMEN	NA	J.C. Blumer	NA	1909	9	NA	NA	NA	NA	US	Arizona	Pima County	NA	"Manning Camp, Rincon Mountains. alluvium."	NA	NA	32.20833	-110.55	Achillea millefolium L.
175893123	Herbarium	PRESERVED_SPECIMEN	NA	Bolles	NA	1935	7	NA	NA	NA	NA	US	Arizona	Apache County	NA	McNary. along rdside on mesas.	NA	NA	34.08333	-109.85	Achillea millefolium L.
175893958	Herbarium	PRESERVED_SPECIMEN	NA	Emily A. Bennett	NA	2001	7	NA	NA	NA	NA	US	New Mexico	Catron County	NA	"Gila Cliff Dwellings National Monument; Cliff Dweller Trail, down trail. Ponderosa Pine."	NA	NA	NA	NA	Achillea millefolium L.
1248695873	Universit̩ Laval	PRESERVED_SPECIMEN	LEM2013-42	"Lemay, Marc-Andr̩"	2013-06-16T00:00Z	2013	6	16	16 juin 2013	Terrain vague ouvert en bordure de chemin. Plusieurs dizaines d'individus poussant en compagnie de Taraxacum officinale et Lotus comiculatus.	NA	CA	Qu̩bec	NA	NA	"Cap-Rouge, en bordure du chemin pour pi̩tons et cyclistes longeant la plage Jacques-Cartier, environ 800 m �� l'est de la fin de la section ouverte aux automobiles."	NA	12 m	NA	NA	Achillea millefolium L.
60032117	USU	UNKNOWN	NA	M Curto; L Allen; R Fitts L Teerlink	1994-05-28T00:00Z	1994	5	28	NA	NA	NA	US	Utah	Box Elder	NA	NA	NA	NA	41.62	-112.54	Achillea millefolium L.
60032474	USU	UNKNOWN	NA	L. Shultz; J. Shultz	1986-09-15T00:00Z	1986	9	15	NA	NA	NA	US	Utah	Box Elder	NA	NA	NA	NA	41.25	-114.01	Achillea millefolium L.
1041256422	UAM	PRESERVED_SPECIMEN	NA	Collector(s): Jacob Peter Anderson	1940-07-21T00:00Z	1940	7	21	40-07-21	roadside	NA	US	Alaska	NA	NA	"Coast Mts., Juneau"	"Coast Mts., Juneau"	NA	58.3	-134.4	Achillea millefolium L.
1041269145	UAM	PRESERVED_SPECIMEN	NA	Collector(s): James G. King	1963-08-03T00:00Z	1963	8	3	63-08-03	NA	NA	US	Alaska	NA	NA	"Yukon-Kuskokwim Delta, Bethel"	"Yukon-Kuskokwim Delta, Bethel"	NA	60.78	-161.75	Achillea millefolium L.
1041271217	UAM	PRESERVED_SPECIMEN	NA	Collector(s): Pamela Ham	1984-07-17T00:00Z	1984	7	17	84-07-17	loess	NA	US	Alaska	NA	NA	"Kenai Lowlands, Coyote Lake, N of Sterling"	"Kenai Lowlands, Coyote Lake, N of Sterling"	NA	60.5	-150.75	Achillea millefolium L.
1041276804	UAM	PRESERVED_SPECIMEN	NA	"Collector(s): Alan R. Batten, Stephen M. Murphy"	1977-06-20T00:00Z	1977	6	20	77-06-20	lower slopes of bluff adjacent to coasta	NA	US	Alaska	NA	NA	"Matanuska Valley, Coastal flats vic. Cottonwood Cr."	"Matanuska Valley, Coastal flats vic. Cottonwood Cr."	NA	61.5	-149.55	Achillea millefolium L.
1041323090	KHD	PRESERVED_SPECIMEN	NA	Lewis W. Seaman	1950-07-28T00:00Z	1950	7	28	NA	NA	NA	US	Wyoming	NA	NA	NA	NA	NA	NA	NA	Achillea millefolium L.
1041329367	KHD	PRESERVED_SPECIMEN	sn	unknown	NA	1890	NA	NA	NA	NA	NA	US	Colorado	NA	NA	Collected near Elk Creek.	NA	NA	NA	NA	Achillea millefolium L.
1041361226	KHD	PRESERVED_SPECIMEN	NA	"Paula Ellison; Flying J 27, Aaron Shiels, Chris Malone"	1998-07-20T00:00Z	1998	7	20	NA	Meadows and forests.	NA	US	Colorado	Jefferson County	NA	"Flying J Ranch.  Jefferson County Open Space Park.  Located in the Aspen Park/Conifer area near junction of HWY 73 and Shadow Mountain Dr.  Plot 1, SW of lake, near power lines."	NA	8040 FT	39.53343	-105.31323	Achillea millefolium L.
1046451778	University of Manitoba	PRESERVED_SPECIMEN	06-47	"B.A. Ford; M. Piercey-Normore, E. Punter, D. Punter"	2006-07-19T00:00Z	2006	7	19	NA	Top of first raised beach ridge inland from the foreshore. Low in profile with driftwood along the seaward side of ridge. Patches of bare sand and small stones. Vegetation open graminoid (Leymus mollis) plant community.	NA	CA	Manitoba	NA	NA	"Wapusk National Park, north side of the Broad River estuary at Hudson Bay. Site 06-2f, 06-2a, 06-2b. UTM 15V 0508514 6443663 NAD 27. Map sheet 54K/2 West."	NA	NA	58.13583785	-92.8555746	Achillea millefolium L.
1046452482	University of Manitoba	PRESERVED_SPECIMEN	5	P. Herbert	2011-07-04T00:00Z	2011	7	4	NA	"Pasture with grasses, forbs, and wolf-willow (Eleagnus commutata) present. Soil crumbly."	NA	CA	Manitoba	NA	NA	"Albert Rural Municipality, northwest of Broomhill, 19-5-27W (Dillabough property), west of Rd. 161W, 1.2 km north of its intersection with Hwy 345."	NA	NA	49.407	-101.10008	Achillea millefolium L.
1020768329	OBI	PRESERVED_SPECIMEN	68	J. B. Carstens	1966-05-23T00:00Z	1966	5	23	23-May-66	NA	NA	US	California	San Luis Obispo	NA	"Just below summit of Cuesta Grade hwy 101, along Old Cuesta Rd"	NA	NA	NA	NA	Achillea millefolium L.
1020888938	HSC	PRESERVED_SPECIMEN	NA	Francis Winter	1960-05-14T00:00Z	1960	5	14	May 14 1960	NA	NA	US	California	Humboldt	NA	"Samoa Peninsula, 6 mi. W of Arcata"	NA	NA	NA	NA	Achillea millefolium L.
1020893753	RSA	PRESERVED_SPECIMEN	38557	"R. F. Thorne, M. Z. Thorne"	1969-07-09T00:00Z	1969	7	9	jul 9 1969	NA	NA	US	California	Los Angeles	NA	"San Gabriel Mountains, Angeles National Forest: Big Pines."	NA	2073 m	NA	NA	Achillea millefolium L.
1020900391	UCD	PRESERVED_SPECIMEN	5509	"Ellen Dean, PLB102 students, D. Potter, G. Harrington, C. Thomsen"	2009-05-03T00:00Z	2009	5	3	05 03 2009	NA	NA	US	California	Lake	NA	"Lake County: Walker Ridge. Along Walker Ridge Road, ca. 1.9 road mi N of intersection with Hwy 20. E side of road in burn area - burned in summer of 2008"	NA	2480 ft.	39.03885	-122.46146	Achillea millefolium L.
1020966946	PGM	PRESERVED_SPECIMEN	NA	Evans. Howard	1971-06-16T00:00Z	1971	6	16	6/16/1971	NA	NA	US	California	Monterey	NA	Pacific Grove - Washington Park between Pine & Sinex Aves - Monterey Peninsula	NA	NA	NA	NA	Achillea millefolium L.
1020987239	DS	PRESERVED_SPECIMEN	4429	"J. H. Thomas, H. A. Thomas"	1954-07-21T00:00Z	1954	7	21	21-Jul-54	NA	NA	US	California	Siskiyou	NA	"Salmon-Trinity Mtns., about 6 miles SE of Cecilville. West side of Rush Creek"	NA	3800-4000 ft	NA	NA	Achillea millefolium L.
1020994223	UC	PRESERVED_SPECIMEN	1819	"H. S. Hinkley, R. B. Tofsrud, and J. M. Tucker"	1948-08-19T00:00Z	1948	8	19	Aug 19 1948	NA	NA	US	California	Tuolumne	NA	"13 mi airline ne of, (near Rosasco Cattle Co, Summer Camp) Tuolumne; Wolflin Meadow, Reed Creek"	NA	5000 ft	38.01308529	-120.0275159	Achillea millefolium L.
1021003773	CHSC	PRESERVED_SPECIMEN	5737	Lowell Ahart	1987-06-09T00:00Z	1987	6	9	06 09 1987	NA	NA	US	California	Butte	NA	"On a sand bar on the west side of the North Fork of the Feather River, near the Poe Power House, about 2 miles south-east of Jarbo Gap"	NA	890 ft	39.72333	-121.47056	Achillea millefolium L.
1021015512	RSA	PRESERVED_SPECIMEN	s.n.	Beatrice Willard	1946-09-15T00:00Z	1946	9	15	Sep 15 1946	NA	NA	US	California	Mono	NA	"Front yard of Willard\'s Studio, Mammoth Lakes area, Inyo National Forest"	NA	2622 m	37.6486	-118.9835	Achillea millefolium L.
1021067985	CAS	PRESERVED_SPECIMEN	7766	"Charles Hicks Quibell, Edith Quibell"	1958-08-29T00:00Z	1958	8	29	8/29/58	NA	NA	US	California	Fresno	NA	"NW corner of Cirque Lake, head of Cirque Creek, tributary of Bear Creek. Lake 3/8 mi long N-S in great cirque, E and W walls 900 feet high, S wall 1300 feet high."	NA	10400 ft	NA	NA	Achillea millefolium L.
1021080082	SD	PRESERVED_SPECIMEN	MM 312	John W. Brown	1995-07-11T00:00Z	1995	7	11	11-Jul-95	NA	NA	US	California	San Diego	NA	"Western edge of The Mesa, northern portion of McGinty Mountain, southwest corner of USGS 7.5 minute Alpine Quadrangle"	NA	NA	32.76991	-116.8674	Achillea millefolium L.
1021135588	UCSC	PRESERVED_SPECIMEN	76	"K. Merzario, B. Sheekey, R. White"	1975-05-09T00:00Z	1975	5	9	May 9 1975	NA	NA	US	California	Santa Cruz	NA	"Found in sunny, dry area, near Kilns. Mixed Forest Association. Kilns - Fall Creek State Park"	NA	NA	37.0585	-122.0983	Achillea millefolium L.
1021136285	UCD	PRESERVED_SPECIMEN	12659	Herbert L. Mason	1945-08-16T00:00Z	1945	8	16	08 16 1945	NA	NA	US	California	Solano	NA	"Solano County: Grizzly Island, near Suisun Bay"	NA	NA	NA	NA	Achillea millefolium L.
1021142668	HSC	PRESERVED_SPECIMEN	45	Brent Whiteley	1975-06-23T00:00Z	1975	6	23	Jun 23 1975	NA	NA	US	California	Siskiyou	NA	NA	NA	223 m	NA	NA	Achillea millefolium L.
1021155926	SD	PRESERVED_SPECIMEN	2068	"Jeannie Gregory, J. Schlachter, L. Aerne, M. Mulligan"	2006-06-30T00:00Z	2006	6	30	30-Jun-06	NA	NA	US	California	San Diego	NA	"Potrero, Hauser Mountain, Harris Ranch Rd., ca 1.5 mi N of Highway 94, 1 mi E of Campo Peak, near old house site."	NA	2241 ft	32.6375	-116.5369	Achillea millefolium L.
1021211061	CAS	PRESERVED_SPECIMEN	8761	P. H. Raven	1955-08-27T00:00Z	1955	8	27	27-Aug-55	NA	NA	US	California	Napa	NA	Cuttings Wharf	NA	10 ft	NA	NA	Achillea millefolium L.
1021213474	JEPS	PRESERVED_SPECIMEN	3360	"Chas. Smith, Marion Rhodes, Gladys L. Smith"	1972-07-20T00:00Z	1972	7	20	Jul 20 1972	NA	NA	US	California	El Dorado	NA	"above, near summit of Mt. Tallac Lake Gilmore; Mt. Tallac"	NA	9400 ft	38.90579656	-120.0986891	Achillea millefolium L.
1021238100	HSC	PRESERVED_SPECIMEN	609	J. O. Sawyer	1968-07-23T00:00Z	1968	7	23	Jul 23 1968	NA	NA	US	California	Siskiyou	NA	Along trail from Brown\'s Valley to Caribou Basin including areas around Snowslide Lake and Caribou Lake.	NA	1829 m	NA	NA	Achillea millefolium L.
1021300887	DS	PRESERVED_SPECIMEN	s.n.	W. R. Dudley	1899-08-26T00:00Z	1899	8	26	"Aug. 26, 1899"	NA	NA	US	California	Siskiyou	NA	Eddy Mountain side	NA	NA	NA	NA	Achillea millefolium L.
1021311017	DS	PRESERVED_SPECIMEN	s.n.	Barbara Dows	1907-07-12T00:00Z	1907	7	12	12-Jul-07	NA	NA	US	California	Sonoma	NA	Sebastopol	NA	NA	NA	NA	Achillea millefolium L.
1021328161	CAS	PRESERVED_SPECIMEN	1292	Javier Penalosa	1961-04-08T00:00Z	1961	4	8	08-Apr-61	NA	NA	US	California	Marin	NA	Plateau NW of 748-ft summit above Paradise Cove.	NA	450 ft	NA	NA	Achillea millefolium L.
1021345606	CAS	PRESERVED_SPECIMEN	18113	"Ernest C. Twisselmann, Eben McMillan, Liberto R. Nathan, Robert Burkhart"	1971-08-28T00:00Z	1971	8	28	28-Aug-71	NA	NA	US	California	Tulare	NA	Casa Vieja Meadow	NA	8400 ft	NA	NA	Achillea millefolium L.
1021358497	RSA	PRESERVED_SPECIMEN	9343	R. G. Swinney	2008-07-24T00:00Z	2008	7	24	Jul 24 2008	NA	NA	US	California	Los Angeles	NA	"Waterman Mountain, ski runway on east-facing slope"	NA	2390 m	34.34222	-117.93417	Achillea millefolium L.
1021359971	UCD	PRESERVED_SPECIMEN	2189	"C. E. H. R. Meadow Assessment, Kathren Murrell, Kara DeVries"	2000-08-09T00:00Z	2000	8	9	08 09 2000	NA	NA	US	California	El Dorado	NA	El Dorado County: Lake Tahoe Basin; Upper Truckee River. UTM\'s 10 757900E; 4304450N	NA	6380 ft.	NA	NA	Achillea millefolium L.
1021372868	UCR	PRESERVED_SPECIMEN	16	M. A. Strull	1985-06-21T00:00Z	1985	6	21	Jun 21 1985	NA	NA	US	California	Trinity	NA	0.1 mi. east of Hayfork Bally Lookout on Love Letter Spr Rd.	NA	1845 m	NA	NA	Achillea millefolium L.
1021378302	SBBG	PRESERVED_SPECIMEN	NA	"J. Olson, R. Root"	2000-07-11T00:00Z	2000	7	11	Jul 11 2000	NA	NA	US	California	San Luis Obispo	NA	Santa Lucia Mtns: intersection of Kern and Range Rds; Camp San Luis Obispo	NA	100 m	NA	NA	Achillea millefolium L.
1021390455	CAS	PRESERVED_SPECIMEN	s.n.	Mrs. G. Earle Kelly	NA	NA	NA	NA	Jun-24	NA	NA	US	California	Del Norte	NA	Castle Island near Crescent City	NA	NA	NA	NA	Achillea millefolium L.
1021414848	RSA	PRESERVED_SPECIMEN	3031	R. G. Swinney	1994-07-06T00:00Z	1994	7	6	jul 6 1994	NA	NA	US	California	San Bernardino	NA	"Approx. 100 m SE of Spring Hill area, ca. 100 m W of Barrett-Stoddard Road (FS Rd 2N04). W of Pinus coulteri plantation."	NA	1230 m	34.2094	-117.6658	Achillea millefolium L.
1021419380	CHSC	PRESERVED_SPECIMEN	5139	K. L. Chambers	1984-06-14T00:00Z	1984	6	14	06 14 1984	NA	NA	US	California	San Mateo	NA	"San Gregorio State Beach, Hwy. 1. On roadcut 100 ft. +/- above the ocean"	NA	NA	37.32278	-122.40194	Achillea millefolium L.
1021426554	OBI	PRESERVED_SPECIMEN	54	Thomas Burrows	1980-05-17T00:00Z	1980	5	17	17-May-80	NA	NA	US	California	San Luis Obispo	NA	Reservoir Cyn	NA	NA	35.2857	-120.6245	Achillea millefolium L.
1021437852	UCSB	PRESERVED_SPECIMEN	VAFBSAT 020	"Anuja Parikh, Nathan Gale"	1994-05-17T00:00Z	1994	5	17	05/17/1994	NA	NA	US	California	Santa Barbara	NA	On the lower slopes of created wetland site Wildflower Wetland	NA	40 m	NA	NA	Achillea millefolium L.
1021447636	SBBG	PRESERVED_SPECIMEN	SR- 365	M. Daily	1982-03-05T00:00Z	1982	3	5	Mar 5 1982	NA	NA	US	California	Santa Barbara	NA	Santa Rosa Island: Bee Cyn near the mouth at the beach	NA	NA	33.9568	-120.1919	Achillea millefolium L.
1021447824	SBBG	PRESERVED_SPECIMEN	SR- 7	M. Daily	1979-03-03T00:00Z	1979	3	3	Mar 3 1979	NA	NA	US	California	Santa Barbara	NA	Santa Rosa Island: W of Cliff House	NA	NA	34.0049	-120.0468	Achillea millefolium L.
1021454503	SDSU	PRESERVED_SPECIMEN	NA	"D. Thompson, E. E. Fears"	1964-07-21T00:00Z	1964	7	21	07/21/1964	NA	NA	US	California	San Diego	NA	"Sunrise Hwy, Laguna Mts."	NA	1372 m	NA	NA	Achillea millefolium L.
1021463461	JEPS	PRESERVED_SPECIMEN	18	Brown and Wieslander	1922-07-30T00:00Z	1922	7	30	Jul 30 1922	NA	NA	US	California	Lassen	NA	meadow near Martin Springs; Eagle Lake	NA	NA	40.52658071	-120.9085406	Achillea millefolium L.
1021463481	JEPS	PRESERVED_SPECIMEN	NA	A. Krames	1935-04-21T00:00Z	1935	4	21	Apr 21 1935	NA	NA	US	California	Kern	NA	lower canyon Kern River	NA	NA	NA	NA	Achillea millefolium L.
1021479563	RSA	PRESERVED_SPECIMEN	4432	"B. Bartholomew, B. Anderson"	1988-07-21T00:00Z	1988	7	21	Jul 21 1988	NA	NA	US	California	Modoc	NA	"Whipple Spring, E side of Whitehorse Flat Reservoir."	NA	1340 m	NA	NA	Achillea millefolium L.
1021524379	UCR	PRESERVED_SPECIMEN	21063	"George K. Helmkamp, Belinda Pesheck"	2013-07-14T00:00Z	2013	7	14	Jul 14 2013	NA	NA	US	California	Alpine	NA	"Northern Sierra Nevada Mountains off Blue Lakes Road, 9.4 miles south of CA-88, between a private dirt road and Charity Valley Creek"	NA	2409 m	38.65778	-119.91667	Achillea millefolium L.
1021543134	CHSC	PRESERVED_SPECIMEN	220	L. V. Ritter	1969-04-30T00:00Z	1969	4	30	04 30 1969	NA	NA	US	California	Colusa	NA	"Ca 10 mi sw of Williams, s side of Highway 20"	NA	NA	39.10556	-122.31417	Achillea millefolium L.
1021556630	DS	PRESERVED_SPECIMEN	9099	Doris K. Kildale	1929-08-24T00:00Z	1929	8	24	"Aug. 24, 1929"	NA	NA	US	California	Siskiyou	NA	"Rattlesnake Meadow, Preston Peak"	NA	5000 ft	NA	NA	Achillea millefolium L.
1021563815	DS	PRESERVED_SPECIMEN	s.n.	Carl B. Wolf	1937-06-16T00:00Z	1937	6	16	16-Jun-37	NA	NA	US	California	Del Norte	NA	"Crescent City -- Grants Pass Road, Smith River Canyon, 1 mi. above Hiouchi Redwood Park"	NA	400 ft	NA	NA	Achillea millefolium L.
1021567982	CHSC	PRESERVED_SPECIMEN	7580	"Vernon H. Oswald, Lowell Ahart"	1996-05-20T00:00Z	1996	5	20	05 20 1996	NA	NA	US	California	Tehama	NA	Hog Lake Plateau. Cascade Range Foothills. BLM parcel along Hwy. 36 NE of Red Bluff	NA	600 ft	40.29528	-122.11306	Achillea millefolium L.
1021577576	DS	PRESERVED_SPECIMEN	s.n.	E. A. McGregor	1921-07-19T00:00Z	1921	7	19	19-Jul-21	NA	NA	US	California	Del Norte	NA	Requa and vicinity. 3 miles N.W. on old Indian trail up coast	NA	NA	41.5851	-124.0964	Achillea millefolium L.
1021638184	SD	PRESERVED_SPECIMEN	168 1	Frank F. Gander	1935-04-11T00:00Z	1935	4	11	11-Apr-35	NA	NA	US	California	San Diego	NA	"Rolando, east San Diego"	NA	NA	32.76317	-117.04911	Achillea millefolium L.
1021649497	CAS	PRESERVED_SPECIMEN	3550	Peter Rubtzoff	1957-09-07T00:00Z	1957	9	7	07-Sep-57	NA	NA	US	California	San Francisco	NA	Coastal slopes southwest of Lands\' End	NA	NA	NA	NA	Achillea millefolium L.
1021680645	UC	PRESERVED_SPECIMEN	9	H. L. Person	1932-07-16T00:00Z	1932	7	16	Jul 16 1932	NA	NA	US	California	Humboldt	NA	highway n Trinidad; Rock Point Quad.	NA	NA	NA	NA	Achillea millefolium L.
1021691735	SD	PRESERVED_SPECIMEN	1156	"Duffie Clemons, Erik Jonsson"	1985-06-16T00:00Z	1985	6	16	16-Jun-85	NA	NA	US	California	San Diego	NA	"&frac14; mile NNW of Paso Picacho Campground NOT Park Headquarters which is now adjacent to the school camp in Green Valley. Old topo map is wrong. Mike Curto, 1987 (mak 2/06)"	NA	4764 ft	32.96336	-116.58259	Achillea millefolium L.
1021698558	CHSC	PRESERVED_SPECIMEN	1587	M. S. Taylor	1978-05-06T00:00Z	1978	5	6	05 06 1978	NA	NA	US	California	Butte	NA	"In serpentine, Magalia"	NA	2000 ft	39.80861	-121.57972	Achillea millefolium L.
1021816239	OBI	PRESERVED_SPECIMEN	20	K. A. Nadeau	1983-04-30T00:00Z	1983	4	30	30-Apr-83	NA	NA	US	California	San Luis Obispo	NA	About 3 mi E of San Luis Obispo on ridge above intersection of Broad st and Rockview Rd	NA	NA	35.2574	-120.6505	Achillea millefolium L.
1021854856	CDA	PRESERVED_SPECIMEN	184	M. K. Beyers	2009-07-25T00:00Z	2009	7	25	Jul 25 2009	NA	NA	US	California	Nevada	NA	"Roadside of Scotts Flat Road, in between the entrances of Gate 1 and Gate 2 of Scotts Flat Recreation Area."	NA	NA	NA	NA	Achillea millefolium L.
1021866377	SBBG	PRESERVED_SPECIMEN	6920	C. F. Smith	1962-05-27T00:00Z	1962	5	27	May 27 1962	NA	NA	US	California	Santa Barbara	NA	San Miguel Island: SE of ranch houses	NA	NA	34.032	-120.3435	Achillea millefolium L.
1021892342	DS	PRESERVED_SPECIMEN	696	Fred Hemphill	1973-04-22T00:00Z	1973	4	22	22-Apr-73	NA	NA	US	California	San Mateo	NA	San Carlos. North of Malabar Rd. and Melendy Dr.	NA	600-680 ft	37.49389	-122.27806	Achillea millefolium L.
1021894779	UC	PRESERVED_SPECIMEN	10009	R. F. Hoover	1966-09-13T00:00Z	1966	9	13	Sep 13 1966	NA	NA	US	California	San Luis Obispo	NA	Point Sierra Nevada	NA	NA	NA	NA	Achillea millefolium L.
1021922105	UC	PRESERVED_SPECIMEN	856	Maralyn A. Renner	1980-06-09T00:00Z	1980	6	9	Jun 9 1980	NA	NA	US	California	Siskiyou	NA	"ridge se F.S. Road 45N35; Klamath National Forest, Yreka Quad."	NA	4400 ft	41.6907	-122.6953	Achillea millefolium L.
1021930284	SCFS	PRESERVED_SPECIMEN	44	L. Loeblich	1964-06-26T00:00Z	1964	6	26	26-Jun-64	NA	NA	US	California	Nevada	NA	Sagehen Creek Field Station. 100 m SE of station	NA	6400 ft	39.4321	-120.2412	Achillea millefolium L.
1021935961	RSA	PRESERVED_SPECIMEN	3958	LeRoy Gross	2009-05-19T00:00Z	2009	5	19	May 19 2009	NA	NA	US	California	Kern	NA	"Far west end of the San Emigdio Mountains: Bitter Creek National Wildlife refuge, south end, within map units 6, and 11. South and southwest of Cerro Noroeste Road. Just north of Ventura County line. Collections started in section 36, near 34.90241N 119.38576W, and ended in section 34, near 34.90862N 119.43329W. The end was along a dirt road that runs east back to the Cerro Noroeste road, and is across from Pelato Peak. This collection closest to"	NA	1170 - 1399 m	34.90469	-119.3902	Achillea millefolium L.
1021938512	OBI	PRESERVED_SPECIMEN	23388	David J. Keil	NA	NA	NA	NA	"July 3-5, 1992"	NA	NA	US	California	El Dorado	NA	Circa 11 km due south of Placerville near intersection of Sand Ridge Rd and Dawn Rose Ln.	NA	600 m	38.62251	-120.75998	Achillea millefolium L.
1021962866	CAS	PRESERVED_SPECIMEN	s.n.	"M. Lagios, T. Briggs"	1954-07-05T00:00Z	1954	7	5	05-Jul-54	NA	NA	US	California	San Diego	NA	Jacumba	NA	NA	32.6176	-116.19	Achillea millefolium L.
894980022	University of Lethbridge	PRESERVED_SPECIMEN	NA	20 Pat Warrington	1969-06-12T00:00Z	1969	6	12	NA	damp slope	NA	CA	Alberta	NA	NA	Lethbridge	NA	NA	NA	NA	Achillea millefolium L.
894980044	University of Lethbridge	PRESERVED_SPECIMEN	NA	1124 J. Campbell-Snelling;M. Chambers	1982-08-10T00:00Z	1982	8	10	NA	NA	NA	CA	Alberta	NA	NA	Main gulley facing due E in center of Head Smashed in Buffalo Jump site: on path between gulley and draw	NA	NA	NA	NA	Achillea millefolium L.
894980052	University of Lethbridge	PRESERVED_SPECIMEN	NA	4250 G. Armstrong;J. Nagy	1970-07-20T00:00Z	1970	7	20	NA	"open, dry, rocky ridge; S.E. exposure"	NA	CA	Alberta	NA	NA	Oil Basin	NA	6000 feet	NA	NA	Achillea millefolium L.
894980070	University of Lethbridge	PRESERVED_SPECIMEN	NA	87069 H.E. Ahles	1979-07-12T00:00Z	1979	7	12	NA	pasture	NA	US	Massachusetts	NA	NA	"North Maple Street near Rt. 9, Hadley"	NA	NA	NA	NA	Achillea millefolium L.
888418046	US	PRESERVED_SPECIMEN	1634	C. V. Morton	1930-05-25T00:00Z	1930	5	25	25-May-30	Old field	NA	US	Maryland	Montgomery	NA	Near Cabin John	NA	NA	38.9725	-77.1492	Achillea millefolium L.
88556059	Agriculture &#38; Agri-Food Canada	PRESERVED_SPECIMEN	NA	O.A. Farwell	1923-06-25T00:00Z	1923	6	25	NA	NA	NA	US	Michigan	Houghton Co	NA	Lake Linden	NA	NA	NA	NA	Achillea millefolium L.
813293035	Royal Ontario Museum (ROM)	PRESERVED_SPECIMEN	NA	"Baldwin, W.K.W."	1937-09-14T00:00Z	1937	9	14	NA	NA	NA	CA	Ontario	NA	NA	"King Tp., Conc. VIII Lot 18E, SE end of North Pond."	NA	NA	43.9505	-79.64796	Achillea millefolium L.
859262372	KSTC	PRESERVED_SPECIMEN	297	"Davis, Marla"	1972-08-12T00:00Z	1972	8	12	NA	NA	NA	US	Colorado	Jefferson	NA	"Sphinx Park, 3 mi NW"	NA	NA	39.45518	-105.3548	Achillea millefolium L.
859262385	KSTC	PRESERVED_SPECIMEN	NA	"Davis, Mona"	1964-07-18T00:00Z	1964	7	18	NA	NA	NA	US	Kansas	Allen	NA	Iola	NA	NA	37.92444	-95.39972	Achillea millefolium L.
859262404	KSTC	PRESERVED_SPECIMEN	922	"Weatherholt, Raymond"	1968-05-12T00:00Z	1968	5	12	NA	NA	NA	US	Indiana	Floyd	NA	"Edwardsville, 1 mi NE"	NA	NA	NA	NA	Achillea millefolium L.
859262431	KSTC	PRESERVED_SPECIMEN	269	"Schartz, Barry"	1972-07-24T00:00Z	1972	7	24	NA	NA	NA	US	Colorado	Chaffee	NA	Mt. Antero	NA	NA	38.67389	-106.24611	Achillea millefolium L.
118615567	ASU	PRESERVED_SPECIMEN	NA	L. R. Landrum	1990-07-27T00:00Z	1990	7	27	NA	NA	NA	US	Arizona	Apache County	NA	"Hwy 273, ca. 10 mi. south of Hwy 260. 0.2 mi. northwest of MP 388, 0.4 mi. northwest of 113E"	NA	NA	NA	NA	Achillea millefolium L.
118616067	ASU	PRESERVED_SPECIMEN	NA	Mont Cazier	1966-08-11T00:00Z	1966	8	11	NA	NA	NA	US	Arizona	Cochise County	NA	Rustlers Park	NA	NA	NA	NA	Achillea millefolium L.
118616155	ASU	PRESERVED_SPECIMEN	NA	Elinor Lehto	1968-09-07T00:00Z	1968	9	7	NA	NA	NA	US	Arizona	Greenlee County	NA	"US 666, road to Gobbler Peak and Reno Lookout Tower"	NA	NA	NA	NA	Achillea millefolium L.
1260955503	MO	PRESERVED_SPECIMEN	Muehlenbach 912	Viktor Muehlenbach	1956-06-02T00:00Z	1956	6	2	NA	NA	NA	US	Missouri	Saint Louis City	NA	"St. Louis, N of St. Louis freight yard of the Burlington Railroad, about 100 m N of Carrie Avenue freight yard; few specimens"	NA	NA	NA	NA	Achillea millefolium L.
